,name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter
5853,Cesar,1996,7,28,6,12.3,-84.2,hurricane,1,70,990,NA,NA
5862,Dolly,1996,8,20,17,19.1,-87.7,hurricane,1,65,999,NA,NA
5863,Dolly,1996,8,20,18,19.2,-87.8,hurricane,1,65,999,NA,NA
5874,Dolly,1996,8,23,12,21.6,-97.7,hurricane,1,70,989,NA,NA
5896,Edouard,1996,8,23,12,13.9,-38.3,hurricane,1,65,988,NA,NA
5897,Edouard,1996,8,23,18,14,-39.8,hurricane,1,65,986,NA,NA
5898,Edouard,1996,8,24,0,14.1,-41.1,hurricane,1,70,983,NA,NA
5899,Edouard,1996,8,24,6,14.1,-42.4,hurricane,1,75,980,NA,NA
5900,Edouard,1996,8,24,12,14.4,-43.6,hurricane,2,90,970,NA,NA
5901,Edouard,1996,8,24,18,14.6,-44.7,hurricane,3,100,960,NA,NA
5902,Edouard,1996,8,25,0,15,-45.8,hurricane,4,120,942,NA,NA
5903,Edouard,1996,8,25,6,15.4,-47,hurricane,4,125,933,NA,NA
5904,Edouard,1996,8,25,12,15.9,-48.3,hurricane,4,125,934,NA,NA
5905,Edouard,1996,8,25,18,16.5,-49.6,hurricane,4,125,935,NA,NA
5906,Edouard,1996,8,26,0,17,-50.9,hurricane,4,125,936,NA,NA
5907,Edouard,1996,8,26,6,17.5,-52,hurricane,4,125,936,NA,NA
5908,Edouard,1996,8,26,12,17.9,-53.2,hurricane,4,125,937,NA,NA
5909,Edouard,1996,8,26,18,18.4,-54.5,hurricane,4,125,938,NA,NA
5910,Edouard,1996,8,27,0,18.9,-55.6,hurricane,4,125,942,NA,NA
5911,Edouard,1996,8,27,6,19.5,-56.9,hurricane,4,120,948,NA,NA
5912,Edouard,1996,8,27,12,20,-58.1,hurricane,4,115,952,NA,NA
5913,Edouard,1996,8,27,18,20.4,-59.3,hurricane,4,115,951,NA,NA
5914,Edouard,1996,8,28,0,20.9,-60.4,hurricane,4,125,944,NA,NA
5915,Edouard,1996,8,28,6,21.3,-61.7,hurricane,4,115,952,NA,NA
5916,Edouard,1996,8,28,12,21.9,-63.2,hurricane,3,110,960,NA,NA
5917,Edouard,1996,8,28,18,22.3,-64.6,hurricane,3,110,956,NA,NA
5918,Edouard,1996,8,29,0,22.9,-65.9,hurricane,3,110,957,NA,NA
5919,Edouard,1996,8,29,6,23.4,-67.1,hurricane,3,110,961,NA,NA
5920,Edouard,1996,8,29,12,24,-68.1,hurricane,4,115,950,NA,NA
5921,Edouard,1996,8,29,18,24.7,-69,hurricane,4,120,948,NA,NA
5922,Edouard,1996,8,30,0,25.5,-69.5,hurricane,4,120,941,NA,NA
5923,Edouard,1996,8,30,6,26.4,-69.9,hurricane,4,120,939,NA,NA
5924,Edouard,1996,8,30,12,27.4,-70.2,hurricane,4,120,938,NA,NA
5925,Edouard,1996,8,30,18,28.5,-70.5,hurricane,4,120,934,NA,NA
5926,Edouard,1996,8,31,0,29.5,-70.5,hurricane,3,110,944,NA,NA
5927,Edouard,1996,8,31,6,30.4,-70.6,hurricane,3,105,950,NA,NA
5928,Edouard,1996,8,31,12,31.6,-70.3,hurricane,3,105,952,NA,NA
5929,Edouard,1996,8,31,18,32.7,-70.1,hurricane,3,100,953,NA,NA
5930,Edouard,1996,9,1,0,34,-70.1,hurricane,3,100,959,NA,NA
5931,Edouard,1996,9,1,6,35.2,-70.1,hurricane,3,100,958,NA,NA
5932,Edouard,1996,9,1,12,36.5,-70.2,hurricane,2,95,958,NA,NA
5933,Edouard,1996,9,1,18,37.5,-70,hurricane,2,85,960,NA,NA
5934,Edouard,1996,9,2,0,38.7,-69.5,hurricane,1,80,964,NA,NA
5935,Edouard,1996,9,2,6,39.8,-69.4,hurricane,1,70,961,NA,NA
5936,Edouard,1996,9,2,12,40.5,-68.3,hurricane,1,70,962,NA,NA
5937,Edouard,1996,9,2,18,41.3,-67.3,hurricane,1,65,972,NA,NA
5976,Fran,1996,8,29,0,16.4,-53.7,hurricane,1,65,987,NA,NA
5977,Fran,1996,8,29,6,17,-55,hurricane,1,65,987,NA,NA
5978,Fran,1996,8,29,12,17.8,-56.3,hurricane,1,65,988,NA,NA
5979,Fran,1996,8,29,18,18.6,-57.5,hurricane,1,65,988,NA,NA
5980,Fran,1996,8,30,0,19.1,-58.5,hurricane,1,65,991,NA,NA
5981,Fran,1996,8,30,6,19.4,-59.4,hurricane,1,65,991,NA,NA
5982,Fran,1996,8,30,12,19.8,-60.1,hurricane,1,65,989,NA,NA
5986,Fran,1996,8,31,12,21.1,-61.4,hurricane,1,65,984,NA,NA
5987,Fran,1996,8,31,18,21.5,-61.7,hurricane,1,65,983,NA,NA
5988,Fran,1996,9,1,0,21.7,-62.1,hurricane,1,65,978,NA,NA
5989,Fran,1996,9,1,6,21.9,-62.6,hurricane,1,65,982,NA,NA
5990,Fran,1996,9,1,12,22.2,-63.2,hurricane,1,70,982,NA,NA
5991,Fran,1996,9,1,18,22.5,-63.9,hurricane,1,75,981,NA,NA
5992,Fran,1996,9,2,0,22.9,-64.7,hurricane,1,75,978,NA,NA
5993,Fran,1996,9,2,6,23.3,-65.7,hurricane,1,75,976,NA,NA
5994,Fran,1996,9,2,12,23.6,-66.7,hurricane,1,75,976,NA,NA
5995,Fran,1996,9,2,18,23.9,-67.9,hurricane,1,75,976,NA,NA
5996,Fran,1996,9,3,0,24.2,-69,hurricane,1,75,977,NA,NA
5997,Fran,1996,9,3,6,24.4,-70.1,hurricane,1,80,975,NA,NA
5998,Fran,1996,9,3,12,24.7,-71.2,hurricane,1,80,973,NA,NA
5999,Fran,1996,9,3,18,25.2,-72.2,hurricane,2,85,968,NA,NA
6000,Fran,1996,9,4,0,25.7,-73.1,hurricane,2,95,961,NA,NA
6001,Fran,1996,9,4,6,26.4,-73.9,hurricane,3,100,953,NA,NA
6002,Fran,1996,9,4,12,27,-74.7,hurricane,3,105,956,NA,NA
6003,Fran,1996,9,4,18,27.7,-75.5,hurricane,3,105,952,NA,NA
6004,Fran,1996,9,5,0,28.6,-76.1,hurricane,3,105,946,NA,NA
6005,Fran,1996,9,5,6,29.8,-76.7,hurricane,3,105,952,NA,NA
6006,Fran,1996,9,5,12,31,-77.2,hurricane,3,100,954,NA,NA
6007,Fran,1996,9,5,18,32.3,-77.8,hurricane,3,100,952,NA,NA
6008,Fran,1996,9,6,0,33.7,-78,hurricane,3,100,954,NA,NA
6009,Fran,1996,9,6,0,33.9,-78,hurricane,3,100,954,NA,NA
6010,Fran,1996,9,6,6,35.2,-78.7,hurricane,1,65,970,NA,NA
6078,Hortense,1996,9,9,6,16.1,-64.5,hurricane,1,70,987,NA,NA
6079,Hortense,1996,9,9,12,16.3,-65,hurricane,1,70,985,NA,NA
6080,Hortense,1996,9,9,18,16.6,-65.6,hurricane,1,70,990,NA,NA
6081,Hortense,1996,9,10,0,17.1,-66.1,hurricane,1,70,989,NA,NA
6082,Hortense,1996,9,10,6,18,-66.9,hurricane,1,70,989,NA,NA
6083,Hortense,1996,9,10,12,18.3,-67.8,hurricane,1,65,989,NA,NA
6084,Hortense,1996,9,10,18,18.9,-68.4,hurricane,1,65,990,NA,NA
6085,Hortense,1996,9,11,0,19.5,-68.9,hurricane,1,70,982,NA,NA
6086,Hortense,1996,9,11,6,20.1,-69.5,hurricane,1,75,975,NA,NA
6087,Hortense,1996,9,11,12,20.9,-70.1,hurricane,2,90,971,NA,NA
6088,Hortense,1996,9,11,18,21.6,-70.6,hurricane,2,95,970,NA,NA
6089,Hortense,1996,9,12,0,22.3,-71.1,hurricane,3,100,967,NA,NA
6090,Hortense,1996,9,12,6,23,-71.4,hurricane,3,105,962,NA,NA
6091,Hortense,1996,9,12,12,23.9,-71.8,hurricane,4,115,959,NA,NA
6092,Hortense,1996,9,12,18,24.7,-71.8,hurricane,4,115,946,NA,NA
6093,Hortense,1996,9,13,0,25.9,-71.5,hurricane,4,120,935,NA,NA
6094,Hortense,1996,9,13,6,27.2,-71.4,hurricane,4,115,942,NA,NA
6095,Hortense,1996,9,13,12,29,-70.9,hurricane,3,100,948,NA,NA
6096,Hortense,1996,9,13,18,31,-70.3,hurricane,3,100,948,NA,NA
6097,Hortense,1996,9,14,0,33.3,-69.5,hurricane,2,90,948,NA,NA
6098,Hortense,1996,9,14,6,35.9,-68.4,hurricane,2,90,955,NA,NA
6099,Hortense,1996,9,14,12,38.5,-67.1,hurricane,2,85,960,NA,NA
6100,Hortense,1996,9,14,18,42,-65.2,hurricane,1,75,960,NA,NA
6101,Hortense,1996,9,15,0,44.3,-63.3,hurricane,1,70,970,NA,NA
6102,Hortense,1996,9,15,3,44.8,-62.5,hurricane,1,70,978,NA,NA
6103,Hortense,1996,9,15,6,45.5,-61.5,hurricane,1,65,980,NA,NA
6115,Isidore,1996,9,26,6,11.7,-34.2,hurricane,1,70,984,NA,NA
6116,Isidore,1996,9,26,12,12.4,-35.8,hurricane,1,70,980,NA,NA
6117,Isidore,1996,9,26,18,12.8,-37.1,hurricane,1,75,977,NA,NA
6118,Isidore,1996,9,27,0,13.1,-38.6,hurricane,1,80,974,NA,NA
6119,Isidore,1996,9,27,6,13.7,-39.8,hurricane,2,85,972,NA,NA
6120,Isidore,1996,9,27,12,14.1,-41.1,hurricane,2,90,968,NA,NA
6121,Isidore,1996,9,27,18,14.9,-42.2,hurricane,2,95,963,NA,NA
6122,Isidore,1996,9,28,0,15.8,-42.9,hurricane,3,100,960,NA,NA
6123,Isidore,1996,9,28,6,16.7,-43.1,hurricane,3,100,961,NA,NA
6124,Isidore,1996,9,28,12,17.8,-43.2,hurricane,2,95,965,NA,NA
6125,Isidore,1996,9,28,18,19,-43.2,hurricane,2,90,968,NA,NA
6126,Isidore,1996,9,29,0,20,-42.9,hurricane,2,85,973,NA,NA
6127,Isidore,1996,9,29,6,20.8,-42.2,hurricane,1,75,979,NA,NA
6128,Isidore,1996,9,29,12,21.8,-41.3,hurricane,1,70,982,NA,NA
6129,Isidore,1996,9,29,18,22.6,-40.9,hurricane,1,65,986,NA,NA
6207,Lili,1996,10,17,12,19.6,-83.5,hurricane,1,65,987,NA,NA
6208,Lili,1996,10,17,18,20.5,-83.1,hurricane,1,70,984,NA,NA
6209,Lili,1996,10,18,0,21.3,-82.8,hurricane,1,70,982,NA,NA
6210,Lili,1996,10,18,6,21.8,-82.2,hurricane,1,75,980,NA,NA
6211,Lili,1996,10,18,9,22.3,-82,hurricane,2,85,975,NA,NA
6212,Lili,1996,10,18,12,22.4,-81.5,hurricane,2,85,975,NA,NA
6213,Lili,1996,10,18,18,22.5,-80,hurricane,1,80,975,NA,NA
6214,Lili,1996,10,19,0,23,-78.2,hurricane,2,85,975,NA,NA
6215,Lili,1996,10,19,6,23.5,-76.2,hurricane,2,90,970,NA,NA
6216,Lili,1996,10,19,12,24.4,-74,hurricane,3,100,960,NA,NA
6217,Lili,1996,10,19,18,25.5,-71.5,hurricane,2,90,962,NA,NA
6218,Lili,1996,10,20,0,26.9,-69,hurricane,1,80,964,NA,NA
6219,Lili,1996,10,20,6,28.3,-67,hurricane,1,80,968,NA,NA
6220,Lili,1996,10,20,12,29.6,-65,hurricane,2,85,960,NA,NA
6221,Lili,1996,10,20,18,30.7,-62.9,hurricane,1,75,970,NA,NA
6222,Lili,1996,10,21,0,31.9,-60.8,hurricane,1,75,980,NA,NA
6223,Lili,1996,10,21,6,33,-59.1,hurricane,1,70,985,NA,NA
6224,Lili,1996,10,21,12,33.7,-57.9,hurricane,1,65,986,NA,NA
6225,Lili,1996,10,21,18,34,-57,hurricane,1,65,987,NA,NA
6226,Lili,1996,10,22,0,34,-55.9,hurricane,1,65,987,NA,NA
6227,Lili,1996,10,22,6,33.8,-55.2,hurricane,1,65,987,NA,NA
6228,Lili,1996,10,22,12,33.7,-54.6,hurricane,1,65,987,NA,NA
6229,Lili,1996,10,22,18,33.5,-54,hurricane,1,65,987,NA,NA
6230,Lili,1996,10,23,0,33.4,-53.9,hurricane,1,65,987,NA,NA
6231,Lili,1996,10,23,6,33.2,-53.8,hurricane,1,65,985,NA,NA
6232,Lili,1996,10,23,12,33.1,-53.7,hurricane,1,65,981,NA,NA
6233,Lili,1996,10,23,18,33.3,-53.2,hurricane,1,70,979,NA,NA
6234,Lili,1996,10,24,0,33.7,-52.8,hurricane,1,70,979,NA,NA
6235,Lili,1996,10,24,6,34,-52.5,hurricane,1,70,979,NA,NA
6236,Lili,1996,10,24,12,34,-51.9,hurricane,1,70,979,NA,NA
6237,Lili,1996,10,24,18,34.1,-51.2,hurricane,1,75,979,NA,NA
6238,Lili,1996,10,25,0,34.3,-49.9,hurricane,1,80,977,NA,NA
6239,Lili,1996,10,25,6,35,-47.8,hurricane,1,80,973,NA,NA
6240,Lili,1996,10,25,12,35.8,-45.4,hurricane,2,85,970,NA,NA
6241,Lili,1996,10,25,18,37.2,-43.3,hurricane,1,80,971,NA,NA
6242,Lili,1996,10,26,0,38.1,-41,hurricane,1,75,975,NA,NA
6243,Lili,1996,10,26,6,39.2,-38.8,hurricane,1,70,978,NA,NA
6244,Lili,1996,10,26,12,40.5,-35.8,hurricane,1,65,979,NA,NA
6282,Marco,1996,11,20,6,13.8,-78.5,hurricane,1,65,983,NA,NA
6283,Marco,1996,11,20,12,14.2,-77.8,hurricane,1,65,989,NA,NA
6333,Bill,1997,7,12,12,37.9,-61.1,hurricane,1,65,987,NA,NA
6334,Bill,1997,7,12,15,38.8,-60,hurricane,1,65,986,NA,NA
6335,Bill,1997,7,12,18,39.6,-58.4,hurricane,1,65,987,NA,NA
6361,Danny,1997,7,18,6,29.2,-89.9,hurricane,1,65,992,NA,NA
6362,Danny,1997,7,18,9,29.3,-89.7,hurricane,1,65,989,NA,NA
6363,Danny,1997,7,18,12,29.5,-89.4,hurricane,1,70,990,NA,NA
6364,Danny,1997,7,18,18,29.7,-89,hurricane,1,70,988,NA,NA
6365,Danny,1997,7,19,0,29.8,-88.4,hurricane,1,70,984,NA,NA
6366,Danny,1997,7,19,6,30.1,-88.1,hurricane,1,65,987,NA,NA
6367,Danny,1997,7,19,10,30.2,-88.1,hurricane,1,70,984,NA,NA
6368,Danny,1997,7,19,12,30.3,-88,hurricane,1,70,984,NA,NA
6369,Danny,1997,7,19,18,30.4,-87.9,hurricane,1,65,986,NA,NA
6415,Erika,1997,9,4,18,15.2,-53.7,hurricane,1,65,999,NA,NA
6416,Erika,1997,9,5,0,15.6,-55.3,hurricane,1,65,998,NA,NA
6417,Erika,1997,9,5,6,16,-56.4,hurricane,1,65,997,NA,NA
6418,Erika,1997,9,5,12,16.4,-57.4,hurricane,1,65,996,NA,NA
6419,Erika,1997,9,5,18,17,-58.3,hurricane,1,65,990,NA,NA
6420,Erika,1997,9,6,0,17.5,-59.2,hurricane,1,65,988,NA,NA
6421,Erika,1997,9,6,6,18.1,-60,hurricane,1,70,986,NA,NA
6422,Erika,1997,9,6,12,18.6,-60.9,hurricane,1,70,982,NA,NA
6423,Erika,1997,9,6,18,19,-61.7,hurricane,1,75,980,NA,NA
6424,Erika,1997,9,7,0,19.4,-62.4,hurricane,1,75,979,NA,NA
6425,Erika,1997,9,7,6,19.7,-62.8,hurricane,1,75,978,NA,NA
6426,Erika,1997,9,7,12,20.2,-63.1,hurricane,1,75,975,NA,NA
6427,Erika,1997,9,7,18,20.6,-63.2,hurricane,2,90,970,NA,NA
6428,Erika,1997,9,8,0,21.2,-63.2,hurricane,2,95,966,NA,NA
6429,Erika,1997,9,8,6,21.8,-63.2,hurricane,3,100,961,NA,NA
6430,Erika,1997,9,8,12,22.5,-62.9,hurricane,3,105,957,NA,NA
6431,Erika,1997,9,8,18,23.2,-62.5,hurricane,3,110,952,NA,NA
6432,Erika,1997,9,9,0,24.1,-62,hurricane,3,110,948,NA,NA
6433,Erika,1997,9,9,6,25.2,-61.4,hurricane,3,110,946,NA,NA
6434,Erika,1997,9,9,12,26.5,-60.8,hurricane,3,110,947,NA,NA
6435,Erika,1997,9,9,18,27.9,-60.2,hurricane,3,110,951,NA,NA
6436,Erika,1997,9,10,0,29.3,-59.6,hurricane,3,105,955,NA,NA
6437,Erika,1997,9,10,6,30.8,-58.9,hurricane,3,100,960,NA,NA
6438,Erika,1997,9,10,12,32.2,-58.3,hurricane,2,95,965,NA,NA
6439,Erika,1997,9,10,18,33.6,-57.5,hurricane,2,90,970,NA,NA
6440,Erika,1997,9,11,0,34.8,-56.4,hurricane,1,80,973,NA,NA
6441,Erika,1997,9,11,6,35.7,-55.1,hurricane,1,75,977,NA,NA
6442,Erika,1997,9,11,12,36.4,-53.6,hurricane,1,70,984,NA,NA
6443,Erika,1997,9,11,18,37.1,-51.9,hurricane,1,65,988,NA,NA
6542,Bonnie,1998,8,22,0,21.1,-67.3,hurricane,1,65,991,NA,NA
6543,Bonnie,1998,8,22,6,21.8,-68.7,hurricane,1,70,989,NA,NA
6544,Bonnie,1998,8,22,12,22.3,-69.8,hurricane,1,75,980,NA,NA
6545,Bonnie,1998,8,22,18,23,-70.5,hurricane,2,85,970,NA,NA
6546,Bonnie,1998,8,23,0,23.4,-71,hurricane,2,90,962,NA,NA
6547,Bonnie,1998,8,23,6,23.8,-71.3,hurricane,2,95,960,NA,NA
6548,Bonnie,1998,8,23,12,24.1,-71.5,hurricane,3,100,958,NA,NA
6549,Bonnie,1998,8,23,18,24.4,-71.7,hurricane,3,100,955,NA,NA
6550,Bonnie,1998,8,24,0,24.8,-71.8,hurricane,3,100,954,NA,NA
6551,Bonnie,1998,8,24,6,25.2,-72.1,hurricane,3,100,960,NA,NA
6552,Bonnie,1998,8,24,12,25.6,-72.4,hurricane,3,100,962,NA,NA
6553,Bonnie,1998,8,24,18,26.1,-72.8,hurricane,3,100,962,NA,NA
6554,Bonnie,1998,8,25,0,26.9,-73.2,hurricane,3,100,963,NA,NA
6555,Bonnie,1998,8,25,6,27.8,-73.8,hurricane,3,100,962,NA,NA
6556,Bonnie,1998,8,25,12,28.8,-74.7,hurricane,3,100,963,NA,NA
6557,Bonnie,1998,8,25,18,29.8,-75.6,hurricane,3,100,963,NA,NA
6558,Bonnie,1998,8,26,0,30.8,-76.4,hurricane,3,100,958,NA,NA
6559,Bonnie,1998,8,26,6,31.7,-77.3,hurricane,3,100,964,NA,NA
6560,Bonnie,1998,8,26,12,32.7,-77.8,hurricane,3,100,965,NA,NA
6561,Bonnie,1998,8,26,18,33.4,-77.8,hurricane,3,100,962,NA,NA
6562,Bonnie,1998,8,27,0,34,-77.7,hurricane,2,95,963,NA,NA
6563,Bonnie,1998,8,27,4,34.4,-77.7,hurricane,2,95,964,NA,NA
6564,Bonnie,1998,8,27,6,34.5,-77.5,hurricane,2,85,965,NA,NA
6565,Bonnie,1998,8,27,12,34.9,-77.1,hurricane,1,75,974,NA,NA
6567,Bonnie,1998,8,28,0,35.8,-75.9,hurricane,1,65,983,NA,NA
6568,Bonnie,1998,8,28,6,36.2,-75.1,hurricane,1,75,985,NA,NA
6569,Bonnie,1998,8,28,12,36.7,-74.3,hurricane,1,65,990,NA,NA
6599,Danielle,1998,8,25,12,16.2,-43.3,hurricane,1,65,990,NA,NA
6600,Danielle,1998,8,25,18,16.9,-45.3,hurricane,1,75,982,NA,NA
6601,Danielle,1998,8,26,0,17.6,-47.3,hurricane,1,80,980,NA,NA
6602,Danielle,1998,8,26,6,18.4,-49.1,hurricane,2,90,975,NA,NA
6603,Danielle,1998,8,26,12,19.1,-51.1,hurricane,2,85,980,NA,NA
6604,Danielle,1998,8,26,18,19.7,-52.8,hurricane,1,80,985,NA,NA
6605,Danielle,1998,8,27,0,20.1,-54.9,hurricane,1,80,993,NA,NA
6606,Danielle,1998,8,27,6,20.6,-56.7,hurricane,2,85,994,NA,NA
6607,Danielle,1998,8,27,12,21.2,-58.5,hurricane,2,90,994,NA,NA
6608,Danielle,1998,8,27,18,21.8,-60.1,hurricane,2,85,994,NA,NA
6609,Danielle,1998,8,28,0,22.4,-61.7,hurricane,1,80,992,NA,NA
6610,Danielle,1998,8,28,6,22.7,-63.2,hurricane,1,80,992,NA,NA
6611,Danielle,1998,8,28,12,23,-64.4,hurricane,1,80,989,NA,NA
6612,Danielle,1998,8,28,18,23.4,-65.7,hurricane,1,80,986,NA,NA
6613,Danielle,1998,8,29,0,23.9,-66.9,hurricane,1,75,989,NA,NA
6614,Danielle,1998,8,29,6,24.3,-68.2,hurricane,1,70,990,NA,NA
6615,Danielle,1998,8,29,12,24.8,-69.4,hurricane,1,70,988,NA,NA
6616,Danielle,1998,8,29,18,25.4,-70.5,hurricane,1,70,987,NA,NA
6617,Danielle,1998,8,30,0,25.9,-71.4,hurricane,1,65,987,NA,NA
6618,Danielle,1998,8,30,6,26.4,-72.2,hurricane,1,65,988,NA,NA
6619,Danielle,1998,8,30,12,26.9,-73.1,hurricane,1,65,990,NA,NA
6620,Danielle,1998,8,30,18,27.5,-73.9,hurricane,1,65,987,NA,NA
6621,Danielle,1998,8,31,0,27.9,-74.1,hurricane,1,70,983,NA,NA
6622,Danielle,1998,8,31,6,28.4,-74.3,hurricane,1,75,980,NA,NA
6623,Danielle,1998,8,31,12,29.2,-74.1,hurricane,2,90,977,NA,NA
6624,Danielle,1998,8,31,18,30,-73.7,hurricane,2,85,975,NA,NA
6625,Danielle,1998,9,1,0,30.9,-73.3,hurricane,2,85,973,NA,NA
6626,Danielle,1998,9,1,6,31.7,-72.7,hurricane,2,85,972,NA,NA
6627,Danielle,1998,9,1,12,32.2,-72,hurricane,2,85,968,NA,NA
6628,Danielle,1998,9,1,18,32.9,-70.7,hurricane,2,90,965,NA,NA
6629,Danielle,1998,9,2,0,33.7,-69.1,hurricane,1,80,967,NA,NA
6630,Danielle,1998,9,2,6,34.6,-67.6,hurricane,1,75,970,NA,NA
6631,Danielle,1998,9,2,12,36,-65.4,hurricane,1,70,975,NA,NA
6632,Danielle,1998,9,2,18,37.9,-63.1,hurricane,1,70,975,NA,NA
6633,Danielle,1998,9,3,0,39.9,-60.1,hurricane,1,70,970,NA,NA
6634,Danielle,1998,9,3,6,42.1,-57.5,hurricane,1,70,960,NA,NA
6635,Danielle,1998,9,3,12,43.4,-54.8,hurricane,1,70,965,NA,NA
6636,Danielle,1998,9,3,18,44.6,-51.9,hurricane,1,65,965,NA,NA
6663,Earl,1998,9,2,12,28.2,-89,hurricane,1,70,994,NA,NA
6664,Earl,1998,9,2,18,28.7,-87.9,hurricane,2,85,988,NA,NA
6665,Earl,1998,9,3,0,29.4,-86.8,hurricane,1,80,985,NA,NA
6666,Earl,1998,9,3,6,30.1,-85.7,hurricane,1,70,987,NA,NA
6718,Georges,1998,9,17,18,12.3,-40,hurricane,1,65,987,NA,NA
6719,Georges,1998,9,18,0,12.5,-42,hurricane,1,70,984,NA,NA
6720,Georges,1998,9,18,6,12.8,-43.9,hurricane,1,80,977,NA,NA
6721,Georges,1998,9,18,12,13.1,-45.7,hurricane,2,85,973,NA,NA
6722,Georges,1998,9,18,18,13.5,-47.4,hurricane,2,90,970,NA,NA
6723,Georges,1998,9,19,0,13.9,-49,hurricane,2,90,970,NA,NA
6724,Georges,1998,9,19,6,14.4,-50.6,hurricane,2,95,965,NA,NA
6725,Georges,1998,9,19,12,14.9,-52,hurricane,3,110,954,NA,NA
6726,Georges,1998,9,19,18,15.4,-53.5,hurricane,4,125,949,NA,NA
6727,Georges,1998,9,20,0,15.7,-54.9,hurricane,4,130,939,NA,NA
6728,Georges,1998,9,20,6,16,-56.3,hurricane,4,135,937,NA,NA
6729,Georges,1998,9,20,12,16.2,-57.7,hurricane,4,130,939,NA,NA
6730,Georges,1998,9,20,18,16.4,-59.2,hurricane,4,115,956,NA,NA
6731,Georges,1998,9,21,0,16.7,-60.6,hurricane,3,100,963,NA,NA
6732,Georges,1998,9,21,4,17,-61.7,hurricane,3,100,966,NA,NA
6733,Georges,1998,9,21,6,17.1,-62.1,hurricane,3,100,966,NA,NA
6734,Georges,1998,9,21,8,17.2,-62.6,hurricane,3,100,966,NA,NA
6735,Georges,1998,9,21,12,17.4,-63.6,hurricane,2,95,966,NA,NA
6736,Georges,1998,9,21,18,17.8,-65,hurricane,2,90,970,NA,NA
6737,Georges,1998,9,21,22,18.1,-65.8,hurricane,3,100,968,NA,NA
6738,Georges,1998,9,22,0,18.2,-66.3,hurricane,2,90,970,NA,NA
6739,Georges,1998,9,22,6,18,-67.4,hurricane,2,95,972,NA,NA
6740,Georges,1998,9,22,12,18.2,-68.5,hurricane,3,105,964,NA,NA
6741,Georges,1998,9,22,12,18.2,-68.7,hurricane,3,105,962,NA,NA
6742,Georges,1998,9,22,18,18.6,-69.7,hurricane,2,95,970,NA,NA
6743,Georges,1998,9,23,0,18.8,-70.8,hurricane,1,70,980,NA,NA
6744,Georges,1998,9,23,6,19,-72.1,hurricane,1,65,990,NA,NA
6745,Georges,1998,9,23,12,19.3,-73.3,hurricane,1,65,996,NA,NA
6746,Georges,1998,9,23,18,19.8,-74.3,hurricane,1,65,994,NA,NA
6747,Georges,1998,9,23,21,20.1,-74.5,hurricane,1,65,993,NA,NA
6748,Georges,1998,9,24,0,20.5,-74.9,hurricane,1,65,992,NA,NA
6749,Georges,1998,9,24,6,20.8,-76,hurricane,1,65,991,NA,NA
6750,Georges,1998,9,24,12,21.3,-77.2,hurricane,1,70,990,NA,NA
6751,Georges,1998,9,24,18,21.9,-78,hurricane,1,75,989,NA,NA
6752,Georges,1998,9,25,0,22.7,-79,hurricane,1,80,987,NA,NA
6753,Georges,1998,9,25,6,23.4,-80.2,hurricane,2,85,986,NA,NA
6754,Georges,1998,9,25,12,23.9,-81.3,hurricane,2,90,982,NA,NA
6755,Georges,1998,9,25,15,24.5,-81.8,hurricane,2,90,981,NA,NA
6756,Georges,1998,9,25,18,24.6,-82.4,hurricane,2,90,975,NA,NA
6757,Georges,1998,9,26,0,24.8,-83.3,hurricane,2,90,974,NA,NA
6758,Georges,1998,9,26,6,25.2,-84.2,hurricane,2,90,975,NA,NA
6759,Georges,1998,9,26,12,25.7,-85.1,hurricane,2,90,974,NA,NA
6760,Georges,1998,9,26,18,26.2,-85.9,hurricane,2,90,975,NA,NA
6761,Georges,1998,9,27,0,27,-86.5,hurricane,2,95,969,NA,NA
6762,Georges,1998,9,27,6,27.6,-87.2,hurricane,2,95,970,NA,NA
6763,Georges,1998,9,27,12,28.2,-87.8,hurricane,2,95,962,NA,NA
6764,Georges,1998,9,27,18,28.8,-88.3,hurricane,2,95,962,NA,NA
6765,Georges,1998,9,28,0,29.3,-88.5,hurricane,2,95,961,NA,NA
6766,Georges,1998,9,28,6,29.8,-88.7,hurricane,2,90,964,NA,NA
6767,Georges,1998,9,28,11,30.4,-88.9,hurricane,2,90,964,NA,NA
6768,Georges,1998,9,28,12,30.4,-88.9,hurricane,2,90,965,NA,NA
6769,Georges,1998,9,28,18,30.6,-88.9,hurricane,1,65,984,NA,NA
6814,Ivan,1998,9,23,18,29.6,-40.2,hurricane,1,65,987,NA,NA
6815,Ivan,1998,9,24,0,30.5,-40.9,hurricane,1,65,986,NA,NA
6816,Ivan,1998,9,24,6,31.3,-41.6,hurricane,1,70,985,NA,NA
6817,Ivan,1998,9,24,12,32.3,-42,hurricane,1,70,985,NA,NA
6818,Ivan,1998,9,24,18,33.4,-42.3,hurricane,1,70,985,NA,NA
6819,Ivan,1998,9,25,0,34.4,-42.3,hurricane,1,70,984,NA,NA
6820,Ivan,1998,9,25,6,35.3,-41.9,hurricane,1,70,984,NA,NA
6821,Ivan,1998,9,25,12,36.3,-41.3,hurricane,1,70,984,NA,NA
6822,Ivan,1998,9,25,18,37.2,-40.2,hurricane,1,75,983,NA,NA
